ID,Consultant,URL,Duplicate/Unique,Search_Term,DateRetrieved,DatePublished,Job_Field,Job_Level,Job_title,Industry,Company,Experience LL (in years),Experience UL (in years),City,Country,Employment type,Work Setting,Payment Frequency,Currency,Salary LL,Salary UL,English proficiency,Additional_languages,Educational qualifications (if they need more than 1),Diploma,BSc,MSc,Mphil,Dphil/PhD,CIMA,ACCA,CIM,CA,CFA,Chartered Engineer,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,Data_translation,Modelling,VBA macro,EDA,Hypothesis Testing,Data Analytics,Statistics,Data Cleaning,Survey Design,Dashboard Creation,Data Governance,Data Stratergy,Data Policy,Data Engineering,Software_development_process,Data Structuring,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,Vertica,SOQL,SOSL,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Quickbooks,Outlook,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Data Studio,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,PostgreSQL,MPP_Platforms,SPL,Shopify,Looker,Snowflake,MixPanel,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,EC2,EMR,Athena,DynamoDB,Safe Habour,Glue,Lambda,RDS,Kinesis,ECS,Fargate,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Analytical Skills,Intepretation,Project Management,Entrepreneurial Skills,Motivation,Time Management,Report Writting,Multi-tasking,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,Flash_Actionscript,web_design_and_development_tools,Wordpress,PHP,Javascript,Web_Analytic_tools,Recruitments,Payrolls,Branding,ETL/ELT,VMware,Azure,Saleforce Data Loader,Copado Data Deployer,Talend open studio,Experience with remote sensing,Shell,Go,PyTorch,ArcGIS,PostGIS,STATA,Leadership,Collaboration Skills,Research Skills,Crystal Reports
190,Madhusha,https://eumetsat.onlyfy.jobs/job/vz1jqz0m,Unique,Data science jobs in europe,11-01-23,20-12-22,Data Science,NA,Data Processing Engineer,Climate Services,EUMETSAT,NA,NA,Darmstadt,Germany,Contract,On-site,Monthly,EUR,6421,7500,1,French,NA,0,"Engineering, Computing, Physics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
191,Madhusha,https://www.eurotechjobs.com/job_display/230167/Head_of_Data_Science_Glovo_Barcelona,Unique,Data science jobs in europe,10-01-23,12-04-22,Data Science,NA,Head of Data Science,Delivery Services,Glovo,NA,NA,Barcelona,Spain,Permanent,NA,NA,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
192,Madhusha,https://jobs.aptiv.com/job/krakow-city/senior-data-engineer/29739/39544692160,Unique,Data science jobs in europe,10-01-23,22-12-22,Data Science,Senior,Senior Data Engineer,Technoogy,Aptiv,2,NA,Krakow,Poland,Full-time,Hybrid,NA,NA,NA,NA,NA,0,OR,0,"Computer Engineering, Electrical Engineering, Electronics Engineering","Computer Engineering, Electrical Engineering, Electronics Engineering","Computer Engineering, Electrical Engineering, Electronics Engineering","Computer Engineering, Electrical Engineering, Electronics Engineering",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
193,Madhusha,https://www.careersinaudit.com/job/481206/global-lead-data-scientist/,Unique,Data science jobs in europe,10-01-23,01-04-23,Data Science,NA,Global Lead Data Scientist,Technoogy,Arcadis,3,NA,NA,Netherlands,Full-time,NA,NA,NA,NA,NA,NA,0,OR,0,"Computer Science, Data Science, Applied Mathematics","Computer Science, Data Science, Applied Mathematics",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Madhusha,https://www.turing.com/jobs/remote-data-engineer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Unique,junior data scientist remote jobs europe,11-01-23,06-02-23,Data Science,NA,Data Engineer,Technoogy,Turing,2,NA,NA,United States,NA,NA,NA,NA,NA,NA,NA,0,OR,0,Computer Science,Computer Science,0,Computer Science,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Madhusha,https://www.linkedin.com/jobs/healthcare-data-scientist-jobs?position=1&pageNum=0,Unique,Data science jobs in healthcare sector,11-01-23,01-04-23,Data Science,Entry level,Data Scientist,Research Services,Ontada ,5,NA,Texas,United States,Full-time,NA,NA,NA,NA,NA,NA,0,OR,0,"Healthcare, Public Health, Statistics, Research Methods","Healthcare, Public Health, Statistics, Research Methods",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Madhusha,https://lk.linkedin.com/jobs/data-science-jobs?countryRedirected=1&currentJobId=3429252630&position=4&pageNum=0,Unique,Data science,11-01-23,11-01-23,Data Science,Mid-Senior level,Senior Data Analyst,"IT Services and IT Consulting, Advertising Services, and Retail",Daraz,NA,NA,Colombo,Sri Lanka,Full-time,NA,NA,NA,NA,NA,NA,0,NA,0," Data Science, Statistics, Computer Science, Marketing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Madhusha,https://lk.linkedin.com/jobs/data-science-jobs?countryRedirected=1&currentJobId=3429247674&position=15&pageNum=3,Unique,Data science,11-01-23,11-01-23,Data Science,Mid-Senior level,Senior Software Engineer - Machine Learning,IT Services and IT Consulting and Financial Services,LSEG,NA,NA,Colombo,Sri Lanka,Full-time,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,Madhusha,https://lk.linkedin.com/jobs/healthcare-analyst-jobs?countryRedirected=1&currentJobId=3363804207&position=12&pageNum=0,Unique,Data science,11-01-23,05-01-23,Data Science,Mid-Senior level,Senior Data Analyst,Advertising Services,ADA,3,NA,Colombo,Sri Lanka,Full-time,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Madhusha,https://angel.co/company/deliveroo/jobs/2472080-analytics-engineer-data-engineer,Unique,Data scientist ,11-01-23,12-01-22,Data Science,NA,Analytics Engineer,Delivery Services,Deliveroo,2,5,Hydrabad,India,Full - time,Hybrid,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Madhusha,https://www.linkedin.com/jobs/view/3309503968/?alternateChannel=search&refId=J%2FED5laz5aaR3Ey%2B%2FsbevA%3D%3D&trackingId=IR60Onxb4SARkktQQzUz%2Bg%3D%3D,Unique,data science jobs in logistics united states,13-01-23,07-01-23,Data Science,Entry level,Data Coder Coordinator (Per Diem),Hospitals and Health Care,Beth Israel Lahey Health,0.5,1,Needham,USA,Full - time,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Madhusha,https://www.linkedin.com/jobs/search/?currentJobId=3431307138&geoId=103644278&keywords=data%20science%20jobs%20in%20logistics&location=United%20States&refresh=true,Unique,data science jobs in logistics united states,13-01-23,11-01-23,Data Science,Internship,Data Science Intern (Summer 2023),Business Consulting and Services,LMI,NA,NA,Virginia,USA,Full - time,Hybrid,NA,NA,NA,NA,NA,0,OR,0,"Engineering, Modeling & Simulation, Computer Science, Industrial Engineering, Mathematics, Operations Research, Business Administration",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Madhusha,https://www.google.com/search?q=data+science+jobs+russia&sxsrf=AJOqlzWd-bXRONkKyH3R_vEw_z3S0-jGmA:1673448069550&ei=hcq-Y7ubIaC13LUPjKOUuAo&oq=data+science+russia+&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgCMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCAAQhgM6CggAEEcQ1gQQsANKBAhBGABKBAhGGABQzQJYzQJg8xZoAXABeACAAWyIAWySAQMwLjGYAQCgAQHIAQjAAQE&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwip39jz37_8AhUGznMBHcuKBkkQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+russia&htidocid=95EqjVKWfVIAAAAAAAAAAA%3D%3D,#VALUE!,data science jobs russia,11-01-23,NA,Data Science,Senior,Senior Data Scientist,Finance,Visa Inc.,5,NA,Moscow,Russia,Full - time,NA,NA,NA,NA,NA,1,Russian,OR,0,"Statistics, Mathematics, Operational Research, Computer Science, Economics, Engineering","Statistics, Mathematics, Operational Research, Computer Science, Economics, Engineering",0,"Statistics, Mathematics, Operational Research, Computer Science, Economics, Engineering",0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Madhusha,https://www.google.com/search?q=data+science+jobs+spain&sxsrf=AJOqlzX4DWGzoDGdB_hU5qlWqsXHaj4KJg:1673462178012&ei=ogG_Y4Y5pbHPuw_X5JigBQ&oq=data+science+jobs+spai&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoKCAAQgAQQhwIQFDoICAAQFhAeEApKBAhBGABKBAhGGABQqAVYnTFg-j5oAXABeACAAYABiAGqCJIBAzIuOJgBAKABAcgBBcABAQ&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwjRupi7lMD8AhWT-HMBHSbwDqYQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+spain&htidocid=Wxx36_-McyYAAAAAAAAAAA%3D%3D,#VALUE!,data science jobs spain,11-01-23,25-12-22,Data Science,NA,Data Scientist,AI,ThetaRay,2,NA,Madrid,Spain,Full - time,NA,NA,NA,NA,NA,1,0,OR,0,"Mathematics, Statistics, Computer Science, Economics",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Madhusha,https://www.google.com/search?q=data+science+jobs+spain&sxsrf=AJOqlzX4DWGzoDGdB_hU5qlWqsXHaj4KJg:1673462178012&ei=ogG_Y4Y5pbHPuw_X5JigBQ&oq=data+science+jobs+spai&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoKCAAQgAQQhwIQFDoICAAQFhAeEApKBAhBGABKBAhGGABQqAVYnTFg-j5oAXABeACAAYABiAGqCJIBAzIuOJgBAKABAcgBBcABAQ&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwjRupi7lMD8AhWT-HMBHSbwDqYQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+spain&htidocid=EBKnoLVAq2UAAAAAAAAAAA%3D%3D,#VALUE!,data science jobs spain,11-01-23,15-12-22,Data Science,NA,Data Scientist,Consulatancy Services,EY,NA,NA,Malaga,Spain,Full - time,NA,NA,NA,NA,NA,1,Spanish,OR,0,0,"Statistics, Maths, Informatics",0,"Statistics, Maths, Informatics",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,Madhusha,https://www.google.com/search?q=data+science+jobs+mexico&sxsrf=AJOqlzVlb6RXnicinhRgkVFBcLceKcHyGw:1673462190321&ei=rgG_Y9GrE5Pxz7sPpuC7sAo&uact=5&oq=data+science+jobs+mexico&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQgAQQDTIGCAAQFhAeMgUIABCGAzIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoFCAAQgAQ6CAgAEBYQHhAKOgcIABCABBAKOggIABAWEB4QD0oECEEYAEoECEYYAFCZA1j2L2CpQWgCcAF4AIABzAGIAccQkgEGMC4xMS4xmAEAoAEByAEGwAEB&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwj7zOjDgsH8AhWjcGwGHVAaAPUQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+mexico&htidocid=JnBNL_KkdKEAAAAAAAAAAA%3D%3D,#VALUE!,data science jobs mexico,11-01-23,NA,Data Science,NA,Data Scientist,Management Consultancy,McKinsey & Company,2,NA,Nuevo Leon,Mexico,Full - time,NA,NA,NA,NA,NA,1,Spanish,OR,0,0,"Computer Science, Artificial Intelligence, Applied Statistics, Mathematics",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,Madhusha,https://www.google.com/search?q=data+science+jobs+mexico&sxsrf=AJOqlzVlb6RXnicinhRgkVFBcLceKcHyGw:1673462190321&ei=rgG_Y9GrE5Pxz7sPpuC7sAo&uact=5&oq=data+science+jobs+mexico&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQgAQQDTIGCAAQFhAeMgUIABCGAzIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoECCMQJzoFCAAQgAQ6CAgAEBYQHhAKOgcIABCABBAKOggIABAWEB4QD0oECEEYAEoECEYYAFCZA1j2L2CpQWgCcAF4AIABzAGIAccQkgEGMC4xMS4xmAEAoAEByAEGwAEB&sclient=gws-wiz-serp&ibp=htl;jobs&sa=X&ved=2ahUKEwj7zOjDgsH8AhWjcGwGHVAaAPUQkd0GegQICxAB#fpstate=tldetail&htivrt=jobs&htiq=data+science+jobs+mexico&htidocid=Gh8pkbkU5rgAAAAAAAAAAA%3D%3D,#VALUE!,data science jobs mexico,11-01-23,04-01-23,Data Science,NA,Data Scientist,Consultancy Services,S&P Global,NA,NA,Distrito Federal,Mexico,Full - time,NA,NA,NA,NA,NA,1,0,OR,0,"Computer Science, Machine Learning, Geology, Statistics, Mathematics",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207,Madhusha,https://www.linkedin.com/jobs/search/?currentJobId=3388393176&distance=25&geoId=92000000&keywords=data%20analyst,Unique,data analytics worldwide,11-01-23,04-01-23,Data Science,Associate,Associate Data Engineering Analyst,IT,Service Titan,3,NA,NA,South Asia,Full - time,Remote,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Madhusha,https://www.linkedin.com/jobs/search/?currentJobId=3431653359&geoId=104677530&keywords=data%20analyst&location=Greece&refresh=true,Unique,data analytics greece,11-01-23,11-01-23,Data Analytics,Associate,Data Analyst,Finance,Intrum,3,NA,Athens,Greece,Full - time,Hybrid,NA,NA,NA,NA,1,Greek,OR,0,"Computer Science, Economics, Finance, Statistics","Computer Science, Economics, Finance, Statistics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Madhusha,https://www.google.com/search?q=data+engineering+jobs+in+sri+lanka&oq=DATA+&aqs=chrome.1.69i59l3j69i60l3j69i65l2.6495j0j7&sourceid=chrome&ie=UTF-8&ibp=htl;jobs&sa=X&ved=2ahUKEwjx746NgMX8AhUjumMGHd-hBF4Qkd0GegQIChAB#fpstate=tldetail&htivrt=jobs&htiq=data+engineering+jobs+in+sri+lanka&htidocid=CpvEdISzLnwAAAAAAAAAAA%3D%3D&sxsrf=AJOqlzWFK2MhXsFDNjGrMHP_ss0JcRPhAg:1673628523679,#VALUE!,data engineering,13-01-23,12-01-23,Data Science,Associate,"Associate Engineer, Analytics & Data Science",Technoogy,LSEG,2,3,Colombo,Sri Lanka,Full - time,NA,NA,NA,NA,NA,NA,NA,NA,0,"Computer Science, Engineering, Data Science",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
